"URL","対象","言語","タイトル","科目","長さ"
"https://www.youtube.com/watch?v=KeUNfVFTCDE","中学2年","韓国語版","図形 平行四辺形の性質の証明3 対角線","数学","00:01:21"
"https://www.youtube.com/watch?v=DaKr2ll-Oc0","中学2年","韓国語版","図形 平行四辺形の性質","数学","00:01:13"
"https://www.youtube.com/watch?v=ev0evl0kpxE","中学2年","韓国語版","図形 平行四辺形の性質の証明2 対角","数学","00:01:48"
"https://www.youtube.com/watch?v=Z40ITEjTI9c","中学2年","韓国語版","図形 平行四辺形の性質の証明1 対辺","数学","00:01:42"
"https://www.youtube.com/watch?v=mePW9X4-acw","中学2年","韓国語版","関数 事象と一次関数","数学","00:02:56"
"https://www.youtube.com/watch?v=s7sHPiIOQ_Q","中学2年","韓国語版","関数 一次関数のグラフのかき方","数学","00:02:10"
"https://www.youtube.com/watch?v=ODh4LnCBcO4","中学2年","韓国語版","関数 事象と一次関数 2","数学","00:02:20"
"https://www.youtube.com/watch?v=XHOVoDjHyPc","中学2年","韓国語版","関数 事象と一次関数 求め方","数学","00:02:08"
"https://www.youtube.com/watch?v=kvIR3Uj1FzM","中学2年","韓国語版","関数 一次関数の式の求め方","数学","00:03:03"
"https://www.youtube.com/watch?v=lCUJ2W5aidk","中学2年","韓国語版","関数 二元一次方程式と関数","数学","00:02:19"
"https://www.youtube.com/watch?v=7fZJogLY_mE","中学2年","韓国語版","関数 一次関数の利用","数学","00:01:47"
"https://www.youtube.com/watch?v=fc_H0rEg8Fo","中学2年","韓国語版","データの活用 確率 同時に2個の玉を取り出すとき","数学","00:04:11"
"https://www.youtube.com/watch?v=vv6s_0TNVWM","中学2年","韓国語版","データの活用 箱ひげ図 読み取り方や分かる情報","数学","00:02:08"
"https://www.youtube.com/watch?v=aBUO4CHKUJo","中学2年","韓国語版","データの活用 箱ひげ図 作り方","数学","00:02:45"
"https://www.youtube.com/watch?v=FNLa8fcczeo","中学2年","韓国語版","データの活用 ことがらの起こりやすさ・確率","数学","00:01:25"
"https://www.youtube.com/watch?v=efN3N51VEt4","中学2年","韓国語版","データの活用 箱ひげ図 データの分布と箱ひげ図","数学","00:03:32"
"https://www.youtube.com/watch?v=YajuVTYFnmo","中学2年","韓国語版","データの活用 確率 3枚の硬貨","数学","00:02:26"
"https://www.youtube.com/watch?v=lO_y_9HQ8xI","中学3年","韓国語版","数と式 因数分解 x2+a+bx+ab","数学","00:01:39"
"https://www.youtube.com/watch?v=e57KAewPsg4","中学3年","韓国語版","数と式 因数分解 共通因数でくくる","数学","00:01:27"
"https://www.youtube.com/watch?v=cJhRqDBlaPA","中学3年","韓国語版","数と式 因数分解 共通因数でくくる 応用","数学","00:01:21"
"https://www.youtube.com/watch?v=n2mhRsTOW24","中学3年","韓国語版","数と式 因数分解 乗法公式の利用","数学","00:01:31"
"https://www.youtube.com/watch?v=YIyTjJPvnJM","中学3年","韓国語版","数と式 多項式 乗法公式","数学","00:03:28"
"https://www.youtube.com/watch?v=n87VouMROx4","中学3年","韓国語版","数と式 多項式の乗法 置き換え","数学","00:01:31"
"https://www.youtube.com/watch?v=PBXlWyTqf18","中学3年","韓国語版","数と式 多項式と単項式の乗法","数学","00:01:47"
"https://www.youtube.com/watch?v=VMBoU9VK9YA","中学3年","韓国語版","数と式 多項式と単項式の除法","数学","00:02:59"
"https://www.youtube.com/watch?v=v5osQ3xu0X4","中学3年","韓国語版","数と式 単項式と多項式の除法","数学","00:01:16"
"https://www.youtube.com/watch?v=OsFjqASCseY","中学3年","韓国語版","数と式 式の展開 乗法公式を用いて","数学","00:01:20"
"https://www.youtube.com/watch?v=l9Si8GhmHAk","中学3年","韓国語版","数と式 式の展開 応用編","数学","00:01:21"
"https://www.youtube.com/watch?v=rc2cTvNtbpw","中学3年","韓国語版","数と式 式の展開 分配法則を用いて","数学","00:01:23"
"https://www.youtube.com/watch?v=vcKAj9j1obw","中学3年","韓国語版","数と式 二次方程式とは","数学","00:01:47"
"https://www.youtube.com/watch?v=6LK0k87vWnY","中学3年","韓国語版","数と式 二次方程式の必要性","数学","00:01:54"
"https://www.youtube.com/watch?v=2cOjAzd-MHo","中学3年","韓国語版","数と式 二次方程式の必要性と意味及びその解の意味 二次方程式とは","数学","00:01:28"
"https://www.youtube.com/watch?v=9fpu8xz6CGA","中学3年","韓国語版","数と式 二次方程式の必要性と意味及びその解の意味 解とは","数学","00:02:31"
"https://www.youtube.com/watch?v=WXdEtZg_P-Y","中学3年","韓国語版","数と式 二次方程式の解き方 解の公式","数学","00:01:59"
"https://www.youtube.com/watch?v=42MJKPu_kQw","中学3年","韓国語版","数と式 二次方程式と因数分解 基本編","数学","00:02:16"
"https://www.youtube.com/watch?v=EJvBkVuPGC0","中学3年","韓国語版","数と式 二次方程式と因数分解 応用編","数学","00:02:09"
"https://www.youtube.com/watch?v=23lHJZy1bio","中学3年","韓国語版","数と式 二次方程式 二次方程式の解き方","数学","00:01:25"
"https://www.youtube.com/watch?v=_1bbZjeMFuY","中学3年","韓国語版","数と式 二次方程式 二次方程式の作り方","数学","00:01:36"
"https://www.youtube.com/watch?v=xnMimWlptGY","中学3年","韓国語版","数と式 二次方程式を解くこと 平方根の考えを使った解き方","数学","00:01:24"
"https://www.youtube.com/watch?v=LBd04MkNp2s","中学3年","韓国語版","数と式 平方根 √を含む式の除法","数学","00:02:06"
"https://www.youtube.com/watch?v=2LQ80igCzKM","中学3年","韓国語版","数と式 平方根 √を含む式の和と差","数学","00:02:04"
"https://www.youtube.com/watch?v=cAxmhN7fmLA","中学3年","韓国語版","図形 平行線と線分 平行線と線分の比","数学","00:01:47"
"https://www.youtube.com/watch?v=QVzKMmAOydU","中学3年","韓国語版","図形 平行線と線分 平行線と線分の比 応用","数学","00:01:40"
"https://www.youtube.com/watch?v=I3lVJWDXrYQ","中学3年","韓国語版","図形 平行線と線分 平行線と線分の比 相似比等","数学","00:02:00"
"https://www.youtube.com/watch?v=c7BhNyevY7w","中学3年","韓国語版","図形 平行線と比 中点連結定理","数学","00:01:52"
"https://www.youtube.com/watch?v=DAsXfROu74U","中学3年","韓国語版","図形 平行線と比 三角形と比","数学","00:02:05"
"https://www.youtube.com/watch?v=X6vQ06hEoGg","中学3年","韓国語版","図形 三角形の相似条件 二辺比夾角相等","数学","00:01:53"
"https://www.youtube.com/watch?v=zpVNkKRRS8w","中学3年","韓国語版","図形 三角形の相似条件 二角相等","数学","00:01:52"
"https://www.youtube.com/watch?v=eFnFZb5hPHc","中学3年","韓国語版","図形 三角形の相似条件 三辺比相等","数学","00:01:52"
"https://www.youtube.com/watch?v=FCdxe8Aj-js","中学3年","韓国語版","図形 三角形の相似 三角錐の体積比","数学","00:02:46"
"https://www.youtube.com/watch?v=JRrWZh4tXdo","中学3年","韓国語版","図形 三角形の相似 四角錐の体積比","数学","00:02:17"
"https://www.youtube.com/watch?v=KsV7eJLYkVQ","中学3年","韓国語版","図形 三角形の相似 円錐の体積比","数学","00:02:26"
"https://www.youtube.com/watch?v=s802svb7pW0","中学3年","韓国語版","図形 三角形の性質 相似比","数学","00:02:57"
"https://www.youtube.com/watch?v=ZnZyD7ESumY","中学3年","韓国語版","図形 三角形の性質 相似比の計算","数学","00:02:11"
"https://www.youtube.com/watch?v=t2VdcDi-dEA","中学3年","韓国語版","図形 平面図形の相似","数学","00:02:54"
"https://www.youtube.com/watch?v=w3CCrWozUBQ","中学3年","韓国語版","図形 相似な図形 面積比","数学","00:02:44"
"https://www.youtube.com/watch?v=SgdoTMKfO7Q","中学3年","韓国語版","図形 三平方の定理 三平方の定理の使い方","数学","00:01:46"
"https://www.youtube.com/watch?v=n9GpqH9Y7bQ","中学3年","韓国語版","図形 三平方の定理 三角形の高さ","数学","00:02:44"
"https://www.youtube.com/watch?v=rKyj_zBXZf4","中学3年","韓国語版","図形 三平方の定理 円錐の体積","数学","00:02:17"
"https://www.youtube.com/watch?v=d__21WKXiDQ","中学3年","韓国語版","図形 三平方の定理 三平方の定理の逆","数学","00:01:14"
"https://www.youtube.com/watch?v=860NH-RCq7M","中学3年","韓国語版","図形 三平方の定理 よく出る三角形","数学","00:01:48"
"https://www.youtube.com/watch?v=jSd_JbxaMu4","中学3年","韓国語版","図形 円周角・中心角 等しい弧と円周角","数学","00:02:09"
"https://www.youtube.com/watch?v=A80jlGEaT1A","中学3年","韓国語版","図形 円周角と中心角 円周角の定義・定理","数学","00:03:46"
"https://www.youtube.com/watch?v=GZeagQC7bOE","中学3年","韓国語版","図形 円周角と中心角 円周角の定理 証明","数学","00:01:55"
"https://www.youtube.com/watch?v=AgOrIuqqgbk","中学3年","韓国語版","関数 事象と関数","数学","00:02:01"
"https://www.youtube.com/watch?v=VRBnY2hG25A","中学3年","韓国語版","関数 いろいろな事象と関数 グラフから式を立てる 一次関数","数学","00:01:58"
"https://www.youtube.com/watch?v=dXT-HiCzFnw","中学3年","韓国語版","関数 いろいろな事象と関数 グラフから式を立てる 二次関数","数学","00:01:43"
"https://www.youtube.com/watch?v=TSIYnMCpSQo","中学3年","韓国語版","関数 いろいろな事象と関数 式からグラフ","数学","00:02:52"
"https://www.youtube.com/watch?v=6oct80qcLYM","中学3年","韓国語版","関数 いろいろな事象と関数 交点の座標を求める","数学","00:02:12"
"https://www.youtube.com/watch?v=_-V3m5XWly0","中学3年","韓国語版","関数 y=x^2のグラフ","数学","00:01:40"
"https://www.youtube.com/watch?v=eQ3IYJR2m_U","中学3年","韓国語版","関数 事象と関数 y＝ax^2","数学","00:02:59"
"https://www.youtube.com/watch?v=-x6bUWs7p2I","中学3年","韓国語版","関数 y=x^2のグラフの特徴","数学","00:02:31"
"https://www.youtube.com/watch?v=SQWycGmuyGQ","中学3年","韓国語版","データの活用 標本調査 乱数さい","数学","00:02:00"
"https://www.youtube.com/watch?v=aziBC6ZX7Vk","中学3年","韓国語版","データの活用 標本調査 乱数表","数学","00:03:26"
"https://www.youtube.com/watch?v=c6_Ih2c5w7M","中学3年","韓国語版","データの活用 標本調査 母集団と標本","数学","00:02:28"
"https://www.youtube.com/watch?v=0GH9Sa7wB6g","中学3年","韓国語版","データの活用 標本調査 標本平均と母集団の平均","数学","00:01:12"
"https://www.youtube.com/watch?v=0-1tss_y96A","中学3年","韓国語版","データの活用 標本調査 標本の大きさと標本平均","数学","00:01:32"
"https://www.youtube.com/watch?v=86aLJfoDCKY","中学1年","中国語版","数と式 1次式の加法、減法","数学","00:02:34"
"https://www.youtube.com/watch?v=alVD15pcdGw","中学1年","中国語版","数と式 1次式の加減","数学","00:04:48"
"https://www.youtube.com/watch?v=x4N0bnAO0po","中学1年","中国語版","数と式 移項","数学","00:02:19"
"https://www.youtube.com/watch?v=5BQJmO7cHNM","中学1年","中国語版","数と式 正負の数 乗法の計算","数学","00:02:04"
"https://www.youtube.com/watch?v=Je8dxTbai6s","中学1年","中国語版","数と式 不等式の性質 不等式と足し算","数学","00:02:36"
"https://www.youtube.com/watch?v=IiXkUvn3INA","中学1年","中国語版","数と式 文字の計算 加減 文字と数が混じった計算","数学","00:02:42"
"https://www.youtube.com/watch?v=V2Z1_T1S3lo","中学1年","中国語版","数と式 正の数・負の数の計算 負の数をひくこと","数学","00:01:57"
"https://www.youtube.com/watch?v=jdczO66dlo4","中学1年","中国語版","数と式 方程式 移項して方程式を解く","数学","00:02:34"
"https://www.youtube.com/watch?v=6A92eCPRrro","中学1年","中国語版","数と式 正の数・負の数 数の大小","数学","00:02:23"
"https://www.youtube.com/watch?v=6a7IUbzTJVk","中学1年","中国語版","数と式 文字「x」って何？？","数学","00:02:15"
"https://www.youtube.com/watch?v=zu2Rbp6V1jc","中学1年","中国語版","数と式 等式の性質 等しい関係を表す式","数学","00:03:00"
"https://www.youtube.com/watch?v=5Ze4yy-TykU","中学1年","中国語版","数と式 正負の計算 正負の混じった足し算・引き算","数学","00:02:14"
"https://www.youtube.com/watch?v=wYNnE7Of-AI","中学1年","中国語版","数と式 文字とは","数学","00:01:46"
"https://www.youtube.com/watch?v=f08tiIXypd4","中学1年","中国語版","数と式 正の数・負の数 0より小さい数","数学","00:02:07"
"https://www.youtube.com/watch?v=gr1Fq7Xe8zI","中学1年","中国語版","数と式 正負の計算 分数の混じったわり算","数学","00:02:25"
"https://www.youtube.com/watch?v=FZW6a97Adhg","中学1年","中国語版","数と式 正負の数の足し算 正の数＋正の数 負の数+負の数","数学","00:03:37"
"https://www.youtube.com/watch?v=eLfYZt1xfM8","中学1年","中国語版","数と式 代入と式の値","数学","00:01:59"
"https://www.youtube.com/watch?v=yrj8ljSqnhU","中学1年","中国語版","数と式 四則の混じった計算","数学","00:02:11"
"https://www.youtube.com/watch?v=JxPJ0axf1rw","中学1年","中国語版","数と式 方程式 方程式のたてかた","数学","00:02:43"
"https://www.youtube.com/watch?v=yqCJ76PHrBs","中学1年","中国語版","数と式 等式の性質 名前の確認と両辺の入れ替え","数学","00:02:34"
"https://www.youtube.com/watch?v=rINXRwVA4hE","中学1年","中国語版","数と式 等式の性質 等式変形足し算と引き算","数学","00:02:40"
"https://www.youtube.com/watch?v=wjJEE1LUsrI","中学1年","中国語版","数と式 等式の性質 等式変形 かけ算とわり算","数学","00:02:09"
"https://www.youtube.com/watch?v=32WG8C0m1so","中学1年","中国語版","図形 立体と空間図形 空間内の平面と直線②","数学","00:03:32"
"https://www.youtube.com/watch?v=dh9mpR1drL4","中学1年","中国語版","図形 立体と空間図形 ねじれの位置関係","数学","00:03:57"
"https://www.youtube.com/watch?v=jlyAQu_wAN0","中学1年","中国語版","図形 円とおうぎ形の計量 おうぎ形の面積","数学","00:03:11"
"https://www.youtube.com/watch?v=mYwzRElBj9w","中学1年","中国語版","図形 対称移動について①","数学","00:01:38"
